Timestamp;4 Byte float RTT Data
345600;0.354320
345700;0.353712
345800;0.352855
345900;0.351999
346000;0.351145
346100;0.350292
346200;0.349181
346300;0.348591
346400;0.347742
346500;0.346631
346600;0.346050
346700;0.344939
346800;0.344583
346900;0.344572
347000;0.344294
347100;0.344018
347200;0.343744
347300;0.343471
347400;0.343200
347500;0.342930
347600;0.342662
347700;0.342396
347800;0.342131
347900;0.341868
348000;0.341333
348100;0.341345
348200;0.341087
348300;0.340555
348400;0.340299
348500;0.340320
348600;0.339792
348700;0.339817
348800;0.339567
348900;0.339320
349000;0.339350
349100;0.338829
349200;0.338586
349300;0.338345
349400;0.338105
349500;0.337867
349600;0.337630
349700;0.337395
349800;0.337162
349900;0.336930
350000;0.336700
350100;0.336472
350200;0.335962
350300;0.336019
350400;0.335796
350500;0.335574
350600;0.335353
350700;0.335135
350800;0.334917
350900;0.334702
351000;0.334203
351100;0.334560
351200;0.334065
351300;0.333856
351400;0.333649
351500;0.333443
351600;0.333239
351700;0.333036
351800;0.332836
351900;0.332348
352000;0.332439
352100;0.331954
352200;0.331760
352300;0.331567
352400;0.331666
352500;0.331186
352600;0.331289
352700;0.331103
352800;0.330627
352900;0.330737
353000;0.330556
353100;0.330376
353200;0.329906
353300;0.330023
353400;0.329849
353500;0.329676
353600;0.329506
353700;0.329337
353800;0.329169
353900;0.329003
354000;0.328544
354100;0.328677
354200;0.328516
354300;0.328357
354400;0.328200
354500;0.327748
354600;0.327891
354700;0.327738
354800;0.327291
354900;0.327142
355000;0.326994
355100;0.326848
355200;0.327003
355300;0.326861
355400;0.326422
355500;0.326283
355600;0.326445
355700;0.326310
355800;0.326475
355900;0.326045
356000;0.325915
356100;0.325787
356200;0.325360
356300;0.325535
356400;0.325412
356500;0.324990
356600;0.325171
356700;0.325053
356800;0.324937
356900;0.324823
357000;0.324710
357100;0.324599
357200;0.324490
357300;0.324079
357400;0.324276
357500;0.324172
357600;0.324070
357700;0.323666
357800;0.323870
357900;0.324076
358000;0.323678
358100;0.323584
358200;0.323188
358300;0.323402
358400;0.323314
358500;0.323227
358600;0.323142
358700;0.323363
358800;0.322977
358900;0.322898
359000;0.322514
359100;0.322743
359200;0.322669
359300;0.322596
359400;0.322525
359500;0.322150
359600;0.322694
359700;0.322323
359800;0.322259
359900;0.322197
360000;0.322136
360100;0.321771
360200;0.322021
360300;0.321659
360400;0.321912
360500;0.321860
360600;0.321811
360700;0.321763
360800;0.321716
360900;0.321672
361000;0.321629
361100;0.321588
361200;0.321548
361300;0.321511
361400;0.321475
361500;0.321441
361600;0.321101
361700;0.321378
361800;0.321349
361900;0.321322
362000;0.321297
362100;0.320965
362200;0.320944
362300;0.320924
362400;0.321214
362500;0.320889
362600;0.320874
362700;0.320861
362800;0.321159
362900;0.321149
363000;0.320833
363100;0.321136
363200;0.321132
363300;0.321129
363400;0.321129
363500;0.321130
363600;0.320825
363700;0.321138
363800;0.321144
363900;0.321153
364000;0.320854
364100;0.321175
364200;0.321188
364300;0.321204
364400;0.321221
364500;0.320931
364600;0.321260
364700;0.321283
364800;0.320999
364900;0.321025
365000;0.321360
365100;0.321390
365200;0.321421
365300;0.321454
365400;0.321489
365500;0.321525
365600;0.321564
365700;0.321604
365800;0.321645
365900;0.321689
366000;0.321734
366100;0.322088
366200;0.321830
366300;0.321574
366400;0.321933
366500;0.321987
366600;0.322043
366700;0.322101
366800;0.321854
366900;0.322221
367000;0.322284
367100;0.322349
367200;0.322109
367300;0.322483
367400;0.322553
367500;0.322319
367600;0.322698
367700;0.322468
367800;0.322545
367900;0.323233
368000;0.323010
368100;0.323092
368200;0.323176
368300;0.323261
368400;0.323044
368500;0.323438
368600;0.323529
368700;0.323621
368800;0.323716
368900;0.323812
369000;0.323910
369100;0.324009
369200;0.323807
369300;0.323910
369400;0.324318
369500;0.324122
369600;0.324230
369700;0.324643
369800;0.324453
369900;0.324868
370000;0.324681
370100;0.325100
370200;0.325219
370300;0.325038
370400;0.325461
370500;0.325585
370600;0.325410
370700;0.325537
370800;0.325667
370900;0.326097
371000;0.326230
371100;0.326064
371200;0.326500
371300;0.326338
371400;0.326776
371500;0.326917
371600;0.327060
371700;0.326906
371800;0.327350
371900;0.327498
372000;0.327648
372100;0.327799
372200;0.327952
372300;0.328402
372400;0.328263
372500;0.328421
372600;0.328580
372700;0.328742
372800;0.328905
372900;0.329069
373000;0.329236
373100;0.329404
373200;0.329280
373300;0.329452
373400;0.329918
373500;0.330093
373600;0.329977
373700;0.330155
373800;0.330628
373900;0.330809
374000;0.330992
374100;0.331177
374200;0.331364
374300;0.331552
374400;0.331742
374500;0.331644
374600;0.332126
374700;0.332321
374800;0.332518
374900;0.332716
375000;0.332916
375100;0.333117
375200;0.333033
375300;0.333525
375400;0.333731
375500;0.333939
375600;0.334149
375700;0.334360
375800;0.334573
375900;0.334788
376000;0.334720
376100;0.335222
376200;0.335158
376300;0.335662
376400;0.335885
376500;0.336109
376600;0.336335
376700;0.336563
376800;0.336792
376900;0.337023
377000;0.337255
377100;0.337209
377200;0.337445
377300;0.337962
377400;0.338201
377500;0.338162
377600;0.338683
377700;0.338649
377800;0.339172
377900;0.339419
378000;0.339390
378100;0.339641
378200;0.340168
378300;0.340146
378400;0.340676
378500;0.340932
378600;0.341190
378700;0.341449
378800;0.341710
378900;0.341973
379000;0.342508
379100;0.342502
379200;0.342770
379300;0.343038
379400;0.343038
379500;0.343580
379600;0.343854
379700;0.344129
379800;0.344405
379900;0.344683
380000;0.344962
380100;0.344676
380200;0.344664
380300;0.344386
380400;0.344109
380500;0.343835
380600;0.343561
380700;0.343019
380800;0.343020
380900;0.342751
381000;0.342484
381100;0.341946
381200;0.341682
381300;0.341692
381400;0.341431
381500;0.340898
381600;0.340640
381700;0.340658
381800;0.340404
381900;0.339875
382000;0.339899
382100;0.339650
382200;0.339401
382300;0.338877
382400;0.338910
382500;0.338666
382600;0.338424
382700;0.337905
382800;0.337666
382900;0.337708
383000;0.337193
383100;0.337239
383200;0.337007
383300;0.336495
383400;0.336265
383500;0.336320
383600;0.336094
383700;0.335586
383800;0.335647
383900;0.335426
384000;0.335207
384100;0.334989
384200;0.334773
384300;0.334558
384400;0.334346
384500;0.333848
384600;0.333925
384700;0.333717
384800;0.333511
384900;0.333306
385000;0.333103
385100;0.332902
385200;0.332702
385300;0.332504
385400;0.332308
385500;0.332113
385600;0.331920
385700;0.331728
385800;0.331539
385900;0.331351
386000;0.331164
386100;0.330979
386200;0.330796
386300;0.330323
386400;0.330435
386500;0.330257
386600;0.330081
386700;0.329613
386800;0.329733
386900;0.329562
387000;0.329392
387100;0.329224
387200;0.329058
387300;0.328893
387400;0.328730
387500;0.328569
387600;0.328410
387700;0.328252
387800;0.328095
387900;0.327941
388000;0.327788
388100;0.327340
388200;0.327488
388300;0.327042
388400;0.327194
388500;0.326752
388600;0.326907
388700;0.326767
388800;0.326627
388900;0.326490
389000;0.326354
389100;0.326221
389200;0.325788
389300;0.325657
389400;0.325829
389500;0.325702
389600;0.325275
389700;0.325453
389800;0.325331
389900;0.325210
390000;0.325092
390100;0.324975
390200;0.324860
390300;0.324747
390400;0.324635
390500;0.324525
390600;0.324417
390700;0.324311
390800;0.323903
390900;0.324103
391000;0.323699
391100;0.323903
391200;0.323805
391300;0.323709
391400;0.323918
391500;0.323218
391600;0.323432
391700;0.323343
391800;0.323255
391900;0.323170
392000;0.322781
392100;0.323004
392200;0.322618
392300;0.323150
392400;0.322768
392500;0.322693
392600;0.322620
392700;0.322549
392800;0.322173
392900;0.322411
393000;0.322344
393100;0.322280
393200;0.322217
393300;0.322156
393400;0.322097
393500;0.322039
393600;0.321983
393700;0.321930
393800;0.321877
393900;0.321827
394000;0.321778
394100;0.321731
394200;0.321686
394300;0.321643
394400;0.321601
394500;0.321561
394600;0.321523
394700;0.321179
394800;0.321452
394900;0.321111
395000;0.321388
395100;0.321358
395200;0.321331
395300;0.321305
395400;0.321281
395500;0.321259
395600;0.321238
395700;0.321219
395800;0.320894
395900;0.321187
396000;0.321174
396100;0.321162
396200;0.321152
396300;0.321144
396400;0.321137
396500;0.320824
396600;0.321130
396700;0.321129
396800;0.321130
396900;0.321132
397000;0.321136
397100;0.321142
397200;0.321150
397300;0.321159
397400;0.321170
397500;0.321184
397600;0.320890
397700;0.321215
397800;0.321233
397900;0.321253
398000;0.321275
398100;0.321299
398200;0.321016
398300;0.321351
398400;0.321380
398500;0.321411
398600;0.321443
398700;0.321477
398800;0.321205
398900;0.321551
399000;0.321283
399100;0.321632
399200;0.321675
399300;0.321412
399400;0.321766
399500;0.321814
399600;0.321557
399700;0.321609
399800;0.321969
399900;0.322025
400000;0.322082
400100;0.322141
400200;0.322507
400300;0.321957
400400;0.322328
400500;0.322393
400600;0.322461
400700;0.322530
400800;0.322601
400900;0.322368
401000;0.322749
401100;0.322825
401200;0.322903
401300;0.322983
401400;0.323064
401500;0.323148
401600;0.323233
401700;0.323015
401800;0.323408
401900;0.323194
